Time;CH 1 Object Temperature;CH 1 Sink Temperature;CH 1 Target Object Temperature;CH 1 (Ramp) Nominal Temperature;CH 1 Thermal Power Model Current;CH 1 Actual Output Current;CH 1 Actual Output Voltage;CH 1 PID Control Variable;CH 2 Object Temperature;CH 2 Sink Temperature;CH 2 Target Object Temperature;CH 2 (Ramp) Nominal Temperature;CH 2 Thermal Power Model Current;CH 2 Actual Output Current;CH 2 Actual Output Voltage;CH 2 PID Control Variable;Driver Input Voltage;Device Temperature;Error Number;Error Instance;Error Parameter;CH1 FAN Speed;CH2 FAN Speed;
2018-02-04 18:06:00;18.00117;25;18;18;-0.228839;-0.2232022;-0.3726087;35.93361;;;0;0;0;0;0;0;18.57816;35.40625;0;0;0;0;0;
2018-02-04 18:07:00;17.99971;25;18;18;-0.2371732;-0.2313128;-0.3773512;35.55378;;;0;0;0;0;0;0;18.57266;35.4375;0;0;0;0;0;
2018-02-04 18:08:00;17.99895;25;18;18;-0.2115916;-0.2115833;-0.3573756;36.75771;;;0;0;0;0;0;0;18.575;35.375;0;0;0;0;0;
2018-02-04 18:09:00;17.99846;25;18;18;-0.2079383;-0.2021857;-0.3460452;36.93285;;;0;0;0;0;0;0;18.57266;35.5;0;0;0;0;0;
2018-02-04 18:10:00;17.99785;25;18;18;-0.1941171;-0.2065218;-0.3498249;37.58867;;;0;0;0;0;0;0;18.57458;35.46875;0;0;0;0;0;
2018-02-04 18:11:00;18.00383;25;18;18;-0.2350322;-0.2332352;-0.3843668;35.62616;;;0;0;0;0;0;0;18.56662;35.46875;0;0;0;0;0;
2018-02-04 18:12:00;17.99306;25;18;18;-0.1842681;-0.1844888;-0.3213798;38.0867;;;0;0;0;0;0;0;18.57568;35.5;0;0;0;0;0;
2018-02-04 18:13:00;17.9991;25;18;18;-0.1917017;-0.1915988;-0.3303353;37.69441;;;0;0;0;0;0;0;18.57115;35.40625;0;0;0;0;0;
2018-02-04 18:14:00;18.00514;25;18;18;-0.2421215;-0.2406661;-0.391828;35.28638;;;0;0;0;0;0;0;18.56799;35.40625;0;0;0;0;0;
2018-02-04 18:15:00;18.0005;25;18;18;-0.2381821;-0.247648;-0.4011223;35.50134;;;0;0;0;0;0;0;18.56731;35.53125;0;0;0;0;0;
2018-02-04 18:16:00;17.99641;25;18;18;-0.2111376;-0.2228688;-0.3691607;36.79605;;;0;0;0;0;0;0;18.56456;35.5;0;0;0;0;0;
2018-02-04 18:17:00;18.00014;25;18;18;-0.2433699;-0.2432129;-0.3941201;35.26175;;;0;0;0;0;0;0;18.56415;35.5;0;0;0;0;0;
2018-02-04 18:18:00;18.00456;25;18;18;-0.2586697;-0.2630282;-0.4239284;34.52018;;;0;0;0;0;0;0;18.56786;35.53125;0;0;0;0;0;
2018-02-04 18:19:00;18.0005;25;18;18;-0.2187475;-0.2248495;-0.3729244;36.4111;;;0;0;0;0;0;0;18.5658;35.46875;0;0;0;0;0;
2018-02-04 18:20:00;18.0071;25;18;18;-0.2659312;-0.2748813;-0.4381622;34.16633;;;0;0;0;0;0;0;18.56291;35.53125;0;0;0;0;0;
2018-02-04 18:21:00;17.99785;25;18;18;-0.2233854;-0.2233253;-0.3723757;36.21138;;;0;0;0;0;0;0;18.57101;35.5;0;0;0;0;0;
2018-02-04 18:22:00;17.99971;25;18;18;-0.23132;-0.2340039;-0.3825976;35.82735;;;0;0;0;0;0;0;18.57156;35.53125;0;0;0;0;0;
2018-02-04 18:23:00;18.00337;25;18;18;-0.2521284;-0.2431919;-0.3976527;34.83216;;;0;0;0;0;0;0;18.5706;35.5;0;0;0;0;0;
2018-02-04 18:24:00;18.00349;25;18;18;-0.2647792;-0.2624866;-0.4234044;34.2439;;;0;0;0;0;0;0;18.56607;35.46875;0;0;0;0;0;
2018-02-04 18:25:00;17.99992;25;18;18;-0.2274111;-0.2367096;-0.3892084;36.00885;;;0;0;0;0;0;0;18.55934;35.59375;0;0;0;0;0;
2018-02-04 18:26:00;18.00475;25;18;18;-0.2709273;-0.2785826;-0.4425772;33.95073;;;0;0;0;0;0;0;18.56854;35.5625;0;0;0;0;0;
2018-02-04 18:27:00;18.00017;25;18;18;-0.2728458;-0.2559765;-0.4184486;33.89269;;;0;0;0;0;0;0;18.56374;35.5625;0;0;0;0;0;
2018-02-04 18:28:00;18.00075;25;18;18;-0.2598813;-0.2457844;-0.4056422;34.48953;;;0;0;0;0;0;0;18.56854;35.625;0;0;0;0;0;
2018-02-04 18:29:00;18.00066;25;18;18;-0.242406;-0.2598296;-0.4175732;35.30322;;;0;0;0;0;0;0;18.56882;35.65625;0;0;0;0;0;
2018-02-04 18:30:00;18.00249;25;18;18;-0.2534712;-0.2348266;-0.3927107;34.77565;;;0;0;0;0;0;0;18.56456;35.5625;0;0;0;0;0;
2018-02-04 18:31:00;17.99672;25;18;18;-0.2379239;-0.2246707;-0.3809777;35.53879;;;0;0;0;0;0;0;18.56689;35.625;0;0;0;0;0;
2018-02-04 18:32:00;17.99928;25;18;18;-0.2349795;-0.2170971;-0.3740171;35.65913;;;0;0;0;0;0;0;18.57074;35.6875;0;0;0;0;0;
2018-02-04 18:33:00;18.00175;25;18;18;-0.2570062;-0.2623528;-0.4241216;34.61628;;;0;0;0;0;0;0;18.56442;35.65625;0;0;0;0;0;
2018-02-04 18:34:00;17.9991;25;18;18;-0.2721241;-0.2813227;-0.4491391;33.93324;;;0;0;0;0;0;0;18.56676;35.625;0;0;0;0;0;
2018-02-04 18:35:00;17.99846;25;18;18;-0.2446905;-0.2588424;-0.4196863;35.21146;;;0;0;0;0;0;0;18.56017;35.75;0;0;0;0;0;
2018-02-04 18:36:00;18.0009;25;18;18;-0.2321723;-0.2591803;-0.4141378;35.7795;;;0;0;0;0;0;0;18.57239;35.6875;0;0;0;0;0;
2018-02-04 18:37:00;17.99998;25;18;18;-0.2400118;-0.2503596;-0.4101605;35.41943;;;0;0;0;0;0;0;18.56305;35.65625;0;0;0;0;0;
2018-02-04 18:38:00;18.00163;25;18;18;-0.2574852;-0.2575212;-0.4254338;34.59485;;;0;0;0;0;0;0;18.56566;35.75;0;0;0;0;0;
2018-02-04 18:39:00;17.99809;25;18;18;-0.2370086;-0.2505451;-0.4085284;35.57232;;;0;0;0;0;0;0;18.56772;35.65625;0;0;0;0;0;
2018-02-04 18:40:00;17.99345;25;18;18;-0.2615066;-0.2586133;-0.4226501;34.46305;;;0;0;0;0;0;0;18.57198;35.75;0;0;0;0;0;
2018-02-04 18:41:00;17.998;25;18;18;-0.2990437;-0.280279;-0.4493318;32.6997;;;0;0;0;0;0;0;18.56841;35.75;0;0;0;0;0;
2018-02-04 18:42:00;18.00453;25;18;18;-0.3062575;-0.2960512;-0.4627226;32.32487;;;0;0;0;0;0;0;18.56758;35.71875;0;0;0;0;0;
