Time;CH 1 Object Temperature;CH 1 Sink Temperature;CH 1 Target Object Temperature;CH 1 (Ramp) Nominal Temperature;CH 1 Thermal Power Model Current;CH 1 Actual Output Current;CH 1 Actual Output Voltage;CH 1 PID Control Variable;CH 2 Object Temperature;CH 2 Sink Temperature;CH 2 Target Object Temperature;CH 2 (Ramp) Nominal Temperature;CH 2 Thermal Power Model Current;CH 2 Actual Output Current;CH 2 Actual Output Voltage;CH 2 PID Control Variable;Driver Input Voltage;Device Temperature;Error Number;Error Instance;Error Parameter;CH1 FAN Speed;CH2 FAN Speed;
2018-02-06 11:11:50;24.97435;25;25;25;0.7305488;0.7304258;0.9765241;39.79171;;;0;0;0;0;0;0;18.56181;36.84375;0;0;0;0;0;
2018-02-06 11:12:50;25.00667;25;25;25;0.4476446;0.4558422;0.6498871;23.44118;;;0;0;0;0;0;0;18.55;36.90625;0;0;0;0;0;
2018-02-06 11:13:50;25.01247;25;25;25;0.519081;0.5107576;0.7080532;27.38246;;;0;0;0;0;0;0;18.55852;36.9375;0;0;0;0;0;
2018-02-06 11:14:50;25.01433;25;25;25;0.4538983;0.4613256;0.6427248;23.73619;;;0;0;0;0;0;0;18.54794;37;0;0;0;0;0;
2018-02-06 11:15:50;25.03593;25;25;25;0.3878081;0.4002758;0.5656456;19.96231;;;0;0;0;0;0;0;18.55;37.0625;0;0;0;0;0;
2018-02-06 11:16:50;24.95998;25;25;25;0.8483071;0.8116691;1.096995;46.89886;;;0;0;0;0;0;0;18.5603;37.0625;0;0;0;0;0;
2018-02-06 11:17:50;24.98509;25;25;25;0.5494551;0.5435432;0.7603111;29.27655;;;0;0;0;0;0;0;18.54753;37.125;0;0;0;0;0;
2018-02-06 11:18:50;25.0067;25;25;25;0.5038305;0.5045375;0.70803;26.56572;;;0;0;0;0;0;0;18.55124;37.15625;0;0;0;0;0;
2018-02-06 11:19:50;24.98878;25;25;25;0.5513038;0.5481477;0.756326;29.35629;;;0;0;0;0;0;0;18.54877;37.21875;0;0;0;0;0;
2018-02-06 11:20:50;24.99852;25;25;25;0.4675369;0.4637044;0.6450122;24.59712;;;0;0;0;0;0;0;18.54712;37.15625;0;0;0;0;0;
2018-02-06 11:21:50;25.01384;25;25;25;0.3793475;0.381901;0.54071;19.64834;;;0;0;0;0;0;0;18.54492;37.09375;0;0;0;0;0;
2018-02-06 11:22:50;24.98076;25;25;25;0.5190458;0.5173559;0.7270253;27.5922;;;0;0;0;0;0;0;18.54465;37.09375;0;0;0;0;0;
2018-02-06 11:23:50;25.00197;25;25;25;0.4098736;0.4107486;0.5728386;21.39395;;;0;0;0;0;0;0;18.54932;37.1875;0;0;0;0;0;
2018-02-06 11:24:50;25.00945;25;25;25;0.3820788;0.3807193;0.5436921;19.82619;;;0;0;0;0;0;0;18.53641;37.1875;0;0;0;0;0;
2018-02-06 11:25:50;24.9929;25;25;25;0.4983849;0.4843838;0.6755531;26.35315;;;0;0;0;0;0;0;18.54684;37.25;0;0;0;0;0;
2018-02-06 11:26:50;25.00081;25;25;25;0.5157121;0.4957626;0.6838655;27.2706;;;0;0;0;0;0;0;18.55563;37.28125;0;0;0;0;0;
2018-02-06 11:27:50;24.99638;25;25;25;0.5282688;0.5235621;0.7307894;28.0058;;;0;0;0;0;0;0;18.54204;37.3125;0;0;0;0;0;
2018-02-06 11:28:50;25.00648;25;25;25;0.4827957;0.4897026;0.6834444;25.39267;;;0;0;0;0;0;0;18.55083;37.375;0;0;0;0;0;
2018-02-06 11:29:50;25.00072;25;25;25;0.4146754;0.4217722;0.5956737;21.66552;;;0;0;0;0;0;0;18.5408;37.34375;0;0;0;0;0;
2018-02-06 11:30:50;24.99403;25;25;25;0.4509577;0.4652564;0.6483126;23.70863;;;0;0;0;0;0;0;18.53792;37.3125;0;0;0;0;0;
2018-02-06 11:31:50;25.0128;25;25;25;0.4752133;0.4690399;0.666469;24.92879;;;0;0;0;0;0;0;18.53572;37.40625;0;0;0;0;0;
2018-02-06 11:32:50;24.99251;25;25;25;0.5456876;0.5451916;0.7578755;29.01386;;;0;0;0;0;0;0;18.54684;37.40625;0;0;0;0;0;
2018-02-06 11:33:50;24.98476;25;25;25;0.5098557;0.5374295;0.7474438;27.04985;;;0;0;0;0;0;0;18.5408;37.46875;0;0;0;0;0;
